CASE_NUMBER,NUM_CRIMES_DISTRICT,NUM_CRIMES_BEAT,NUM_CRIMES_COMM_AREA,NUM_CRIMES_WARD,NUM_CRIMES_BLOCK,NUM_CRIMES_ZIP_CODE,NUM_CRIMES_STREET_ORG,AREA_INCOME,AREA_ASSAULT_HOMICIDE,AREA_FIREARM,AREA_POVERTY_HEALTH,AREA_HIGH_SCHOOL_DIPLOMA,AREA_UNEMPLOYMENT,AREA_BIRTH_RATE,NUM_OF_DEAD,NUM_OF_ARREST,NUM_OF_VICTIMS,IS_DOMESTIC,NIGHT_CRIME,IS_KILLED_A_CHILD,MULTIPLE_ARRESTS,HAS_STREET_ORGANIZATION,IS_RATIAL,ARRESTED_RACE,VICTIM_RACE,AVER_AGE,AVG_NUM_CHARGES,IMMEDIATE_ARREST,IS_HOMICIDE
je197265,213,29,104,118,1,151,34,11993,45.1,44.9,42.2,29.4,21.3,20.0,0,2,1,0,0,0,1,1,1,mixed,_1140,25.0,1.0,0,0
je199141,142,12,50,26,1,93,53,15246,7.0,5.5,18.6,37.0,11.5,20.0,1,1,1,0,0,0,0,1,0,_1142,_1140,45.0,1.0,0,1
je201157,142,21,75,95,1,145,8,17974,40.9,37.7,19.5,17.4,17.8,14.3,1,1,1,0,0,0,0,1,0,_1142,_1140,65.0,3.0,0,1
je202458,150,23,80,118,1,108,75,14405,22.4,19.4,22.2,31.6,11.9,20.1,0,1,1,1,0,0,0,1,0,_1142,_1140,25.0,1.0,0,0
je202539,106,10,40,45,1,42,32,22056,32.1,25.8,28.3,19.4,20.6,14.3,1,1,1,1,0,1,0,1,0,_1142,_1140,10.0,1.0,0,1
je202499,295,14,67,196,1,75,27,13596,38.4,37.1,39.7,26.2,16.4,19.4,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je203123,295,19,120,156,1,470,64,12548,46.7,37.6,38.6,30.4,18.5,20.6,1,2,2,0,0,1,1,1,0,mixed,mixed,17.5,3.5,0,1
je205115,147,14,16,94,1,121,0,28977,19.5,24.5,12.0,11.2,17.2,10.0,0,2,1,0,0,0,1,0,0,mixed,_1140,10.0,2.0,0,0
je207109,295,19,67,196,1,75,16,13596,38.4,37.1,39.7,26.2,16.4,19.4,0,1,1,0,0,0,0,1,1,_1142,_1140,10.0,2.0,0,0
je210069,142,19,75,90,1,145,15,17974,40.9,37.7,19.5,17.4,17.8,14.3,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,1
je210677,213,16,99,118,1,152,81,10559,47.2,39.3,32.3,30.3,34.7,20.3,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,2.0,0,0
je211531,150,18,80,107,1,108,75,14405,22.4,19.4,22.2,31.6,11.9,20.1,0,1,1,0,0,0,0,1,1,_1142,_1140,10.0,3.0,0,0
je213471,174,22,244,112,1,178,70,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,0
je214310,174,20,244,88,2,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,3.0,0,0
je216412,165,8,21,28,1,63,0,12014,10.8,11.1,20.8,54.1,14.0,21.8,0,1,1,0,0,0,0,0,1,_1142,_1140,25.0,1.0,0,0
je216510,174,14,244,88,3,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,2,1,0,0,0,1,1,0,mixed,_1140,35.0,1.5,0,0
je216512,142,21,56,95,2,145,19,16228,43.9,46.5,24.3,22.6,17.0,15.3,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,1
je216669,153,15,120,156,2,185,85,12548,46.7,37.6,38.6,30.4,18.5,20.6,1,1,1,1,0,0,0,1,0,_1142,_1140,45.0,2.0,0,1
je216691,295,14,67,196,1,75,16,13596,38.4,37.1,39.7,26.2,16.4,19.4,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je224125,295,25,115,100,1,235,31,13391,29.0,22.7,32.6,36.8,12.3,19.2,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je224429,213,29,104,118,1,151,34,11993,45.1,44.9,42.2,29.4,21.3,20.0,1,1,1,1,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je226457,174,22,244,112,1,178,70,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,4.0,0,0
je230530,295,39,115,100,5,235,31,13391,29.0,22.7,32.6,36.8,12.3,19.2,0,1,1,0,0,0,0,1,0,_1142,_1140,55.0,2.0,0,0
je230500,142,15,50,25,1,93,53,15246,7.0,5.5,18.6,37.0,11.5,20.0,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je227034,179,17,69,126,1,163,0,20320,45.2,37.9,25.3,13.7,19.0,14.4,1,1,1,0,0,0,0,0,0,_1142,_1140,25.0,4.0,0,1
je230802,48,10,44,37,1,19,0,87163,3.7,3.2,13.4,3.4,5.2,10.7,0,2,1,0,0,0,1,0,0,mixed,_1140,25.0,1.5,0,0
je231713,153,15,120,156,2,370,170,12548,46.7,37.6,38.6,30.4,18.5,20.6,0,1,2,0,0,0,0,1,1,_1142,mixed,25.0,4.0,0,0
je233110,72,5,67,100,1,75,27,13596,38.4,37.1,39.7,26.2,16.4,19.4,1,1,1,0,0,0,0,1,0,_1142,_1140,45.0,1.0,0,1
je233558,142,19,75,90,1,145,15,17974,40.9,37.7,19.5,17.4,17.8,14.3,0,1,1,1,0,0,0,1,1,_1142,_1140,45.0,1.0,0,0
je234062,147,6,10,76,1,163,0,23495,22.1,18.5,16.7,13.3,16.6,13.3,0,1,1,0,0,0,0,0,0,_1142,_1140,10.0,2.0,0,0
je234211,295,39,115,100,3,178,150,13391,29.0,22.7,32.6,36.8,12.3,19.2,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,4.0,0,0
je235091,180,20,90,126,1,163,70,17213,49.7,44.6,25.6,17.9,18.9,18.2,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je235735,295,39,115,112,2,235,31,13391,29.0,22.7,32.6,36.8,12.3,19.2,0,1,1,0,1,0,0,1,0,_1142,_1140,35.0,1.0,0,0
je223102,165,7,11,24,1,45,0,24969,4.9,4.5,17.3,25.6,11.2,11.7,1,1,1,0,0,0,0,0,0,_1142,_1140,25.0,1.0,0,1
je200739,147,8,18,33,2,121,0,15506,41.3,35.1,24.5,21.9,11.8,15.8,1,1,1,1,0,0,0,0,0,_1142,_1140,35.0,2.0,0,1
je238361,295,19,67,156,2,75,16,13596,38.4,37.1,39.7,26.2,16.4,19.4,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,0
je239450,48,10,44,37,1,19,0,87163,3.7,3.2,13.4,3.4,5.2,10.7,0,1,1,0,0,0,0,0,0,_1142,_1140,35.0,2.0,0,0
je239449,180,20,90,126,1,163,70,17213,49.7,44.6,25.6,17.9,18.9,18.2,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,0
je240575,295,26,99,196,4,235,117,10951,40.0,36.0,40.3,26.2,25.2,20.1,1,1,1,0,0,0,0,1,0,_1142,_1140,55.0,2.0,0,1
je241847,295,25,244,156,1,430,44,15920,34.4,28.5,27.0,25.0,21.0,18.0,1,1,2,0,0,0,0,1,0,_1142,mixed,22.5,1.0,0,1
je242582,36,3,13,10,1,13,0,58227,1.4,1.8,10.5,2.9,4.7,13.5,1,1,1,0,0,0,0,0,0,_1142,_1140,45.0,2.0,0,1
je244256,76,10,31,84,1,161,35,19709,38.0,35.6,15.7,15.6,18.3,12.0,0,1,1,1,0,0,0,1,0,_1142,_1140,25.0,4.0,0,0
je245666,147,11,10,76,1,163,0,23495,22.1,18.5,16.7,13.3,16.6,13.3,1,1,1,0,0,0,0,0,0,_1142,_1140,25.0,3.0,0,1
je247878,153,14,120,156,2,185,85,12548,46.7,37.6,38.6,30.4,18.5,20.6,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,0
je248537,142,12,50,26,2,186,106,15246,7.0,5.5,18.6,37.0,11.5,20.0,0,2,2,0,0,0,1,1,0,mixed,mixed,35.0,2.5,0,0
je248920,179,15,80,107,1,161,46,16022,37.6,32.6,24.5,19.5,24.2,15.1,0,1,1,0,0,0,0,1,0,_1142,_1140,45.0,3.0,0,0
je249466,58,2,26,27,1,43,0,29026,8.6,10.2,17.2,18.5,7.5,18.2,0,1,1,0,0,0,0,0,0,_1142,_1140,25.0,1.0,0,0
je250593,174,20,244,88,2,430,378,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,1,2,1,0,0,0,1,0,_1142,mixed,22.5,4.0,0,0
je253944,142,21,244,112,1,178,70,15920,34.4,28.5,27.0,25.0,21.0,18.0,1,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,1
je254131,52,8,16,87,3,45,0,60593,4.8,6.6,11.1,7.1,5.7,21.4,0,1,1,0,0,0,0,0,0,_1142,_1140,35.0,3.0,0,0
je254325,142,20,75,95,2,145,26,17974,40.9,37.7,19.5,17.4,17.8,14.3,0,1,1,0,0,0,0,1,0,_1142,_1140,45.0,1.0,0,0
je251462,165,15,83,69,1,139,84,12524,26.6,24.6,30.6,42.4,17.4,21.4,1,1,1,0,0,1,0,1,0,_1142,_1140,10.0,3.0,0,1
je258949,72,5,37,43,1,8,0,39596,8.5,6.6,15.7,13.4,6.0,18.8,0,1,1,0,0,0,0,0,0,_1142,_1140,25.0,2.0,0,0
je260552,44,10,18,26,1,22,0,26347,3.7,5.2,8.3,18.0,8.6,12.5,0,3,1,1,0,0,1,0,0,mixed,_1140,45.0,1.3333333333333333,0,0
je260979,150,23,80,118,1,304,36,14405,22.4,19.4,22.2,31.6,11.9,20.1,1,1,2,0,0,0,0,1,0,_1142,mixed,17.5,4.0,0,1
je261513,142,20,56,95,1,290,60,16228,43.9,46.5,24.3,22.6,17.0,15.3,1,1,2,0,0,0,0,1,0,_1142,mixed,25.0,1.0,0,1
je261650,147,24,101,94,1,117,103,18366,33.4,30.0,31.5,14.9,17.7,15.7,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,1
je262633,165,7,28,69,1,63,0,13138,11.1,10.6,23.0,48.2,11.2,20.6,1,2,1,0,0,0,1,0,0,mixed,_1140,25.0,1.0,0,1
je264958,52,6,22,37,1,5,0,67699,0.7,4.0,11.1,3.4,4.2,9.4,0,1,1,0,0,0,0,0,0,_1142,_1140,35.0,1.0,0,0
je265031,213,14,99,126,1,152,15,10559,47.2,39.3,32.3,30.3,34.7,20.3,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,4.0,0,0
je265137,213,10,90,126,1,151,12,17213,49.7,44.6,25.6,17.9,18.9,18.2,1,1,1,0,0,0,0,1,0,_1142,_1140,45.0,1.0,0,1
je266324,165,8,83,87,1,417,15,12524,26.6,24.6,30.6,42.4,17.4,21.4,1,1,3,0,0,0,0,1,0,_1142,mixed,31.666666666666668,1.0,0,1
je266489,106,7,40,87,1,46,32,22056,32.1,25.8,28.3,19.4,20.6,14.3,1,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,1
je269018,180,17,49,126,2,264,100,18928,31.1,25.0,28.3,17.9,17.3,15.1,1,2,2,0,0,0,1,1,0,mixed,mixed,17.5,2.0,0,1
je272078,52,6,22,41,1,17,0,67699,0.7,4.0,11.1,3.4,4.2,9.4,1,1,1,0,0,0,0,0,1,_1142,_1140,35.0,4.0,0,1
je272197,58,15,115,43,2,43,150,13391,29.0,22.7,32.6,36.8,12.3,19.2,1,1,1,0,0,0,0,1,1,_1142,_1140,35.0,4.0,0,1
je272404,590,50,230,86,4,356,300,13391,29.0,22.7,32.6,36.8,12.3,19.2,2,2,2,0,0,0,1,1,0,mixed,mixed,25.0,1.0,0,1
je272404,590,50,230,86,4,356,300,13391,29.0,22.7,32.6,36.8,12.3,19.2,2,2,2,0,0,0,1,1,0,mixed,mixed,25.0,1.0,0,1
je276719,165,8,28,41,1,185,1,13138,11.1,10.6,23.0,48.2,11.2,20.6,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,0
je279325,44,10,18,16,1,22,0,26347,3.7,5.2,8.3,18.0,8.6,12.5,1,1,1,0,0,0,0,0,0,_1142,_1140,25.0,1.0,0,1
je279537,174,34,244,196,1,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,1,1,0,0,0,0,1,0,_1142,_1140,55.0,3.0,0,0
je279836,179,24,90,126,2,163,0,17213,49.7,44.6,25.6,17.9,18.9,18.2,1,1,1,1,0,0,0,0,0,_1142,_1140,35.0,1.0,0,1
je282655,48,5,44,43,1,32,0,87163,3.7,3.2,13.4,3.4,5.2,10.7,1,1,1,1,0,0,0,0,1,_1142,_1140,80.0,2.0,0,1
je284134,58,15,115,43,1,534,450,13391,29.0,22.7,32.6,36.8,12.3,19.2,0,1,3,0,0,0,0,1,0,_1142,mixed,15.0,1.0,0,0
je285314,153,21,52,44,1,740,28,10697,11.1,8.6,28.1,58.7,11.5,19.5,0,1,4,0,0,0,0,1,0,_1142,mixed,10.0,1.0,0,0
je285670,180,17,101,68,1,117,103,18366,33.4,30.0,31.5,14.9,17.7,15.7,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je285912,43,1,8,14,1,6,0,33364,5.8,3.9,16.6,9.0,9.0,12.1,1,1,1,1,0,0,0,0,0,_1142,_1140,55.0,3.0,0,1
je286022,142,8,13,43,1,93,150,15411,12.7,11.8,19.1,41.9,12.9,20.3,0,1,1,0,0,0,0,1,1,_1142,_1140,25.0,3.0,0,0
je287550,179,17,69,126,1,163,0,20320,45.2,37.9,25.3,13.7,19.0,14.4,1,1,1,0,0,0,0,0,0,_1142,_1140,65.0,1.0,0,1
je287718,153,27,120,156,1,185,7,12548,46.7,37.6,38.6,30.4,18.5,20.6,0,1,1,1,0,0,0,1,0,_1142,_1140,25.0,2.0,0,0
je287753,106,7,40,87,1,46,32,22056,32.1,25.8,28.3,19.4,20.6,14.3,0,1,1,0,0,0,0,1,0,_1142,_1140,65.0,2.0,0,0
je287173,106,12,40,87,1,46,32,22056,32.1,25.8,28.3,19.4,20.6,14.3,1,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,1
je288138,153,16,120,156,1,185,7,12548,46.7,37.6,38.6,30.4,18.5,20.6,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,1
je289175,44,6,16,17,2,36,23,20355,4.7,5.3,17.1,34.9,9.0,18.3,0,1,1,1,0,0,0,1,0,_1142,_1140,45.0,1.0,0,0
je290198,174,14,244,88,1,645,567,15920,34.4,28.5,27.0,25.0,21.0,18.0,1,1,3,0,0,0,0,1,0,_1142,mixed,41.666666666666664,4.0,0,1
je292814,142,13,27,90,1,145,0,8535,33.0,32.8,61.4,24.6,26.4,12.5,1,1,1,0,0,1,0,0,0,_1142,_1140,10.0,3.0,0,1
je294250,106,7,10,45,2,46,0,37519,15.2,17.4,23.1,10.8,11.0,12.2,0,1,1,0,0,0,0,0,0,_1142,_1140,,3.0,0,0
je295976,142,21,56,95,1,290,38,16228,43.9,46.5,24.3,22.6,17.0,15.3,1,1,2,1,0,0,0,1,0,_1142,mixed,40.0,1.0,0,1
je297155,72,11,25,41,1,60,0,15467,11.7,11.7,27.2,44.3,13.0,16.5,1,1,1,0,0,0,0,0,1,_1142,_1140,25.0,1.0,0,1
je300304,295,25,67,156,2,235,10,13596,38.4,37.1,39.7,26.2,16.4,19.4,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,3.0,0,0
je300498,142,13,115,43,1,356,300,13391,29.0,22.7,32.6,36.8,12.3,19.2,0,1,2,0,0,0,0,1,1,_1142,mixed,22.5,2.0,0,0
je300699,72,11,25,41,1,60,0,15467,11.7,11.7,27.2,44.3,13.0,16.5,0,1,1,0,0,0,0,0,1,_1142,_1140,35.0,1.0,0,0
je301085,179,16,80,84,2,161,46,16022,37.6,32.6,24.5,19.5,24.2,15.1,0,1,1,0,0,0,0,1,1,_1142,_1140,,2.0,0,0
je301150,106,6,7,45,1,42,0,39243,5.8,5.0,18.2,5.3,6.9,9.7,1,1,1,0,0,0,0,0,0,_1142,_1140,75.0,2.0,0,1
je303782,142,20,56,95,1,145,30,16228,43.9,46.5,24.3,22.6,17.0,15.3,1,1,1,0,0,0,0,1,0,_1142,_1140,25.0,3.0,0,1
je304017,174,12,244,112,1,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,1,3,1,0,1,0,1,1,0,mixed,_1140,25.0,2.0,0,1
je304082,52,6,22,37,1,3,0,67699,0.7,4.0,11.1,3.4,4.2,9.4,0,1,1,0,0,0,0,0,1,_1142,_1140,25.0,1.0,0,0
je304077,295,10,67,100,1,75,27,13596,38.4,37.1,39.7,26.2,16.4,19.4,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je305600,174,22,244,112,1,178,70,15920,34.4,28.5,27.0,25.0,21.0,18.0,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,1
je308501,147,11,18,33,1,242,52,15506,41.3,35.1,24.5,21.9,11.8,15.8,0,1,2,1,0,0,0,1,0,_1142,mixed,35.0,2.0,0,0
je309374,306,34,240,312,6,925,425,12548,46.7,37.6,38.6,30.4,18.5,20.6,2,1,5,0,0,1,0,1,0,_1142,mixed,19.0,2.0,0,1
je311442,150,11,12,15,1,108,0,15898,10.7,8.8,15.3,33.4,7.8,18.8,0,1,1,0,0,0,0,0,0,_1142,_1140,35.0,1.0,0,0
je309374,306,34,240,312,6,925,425,12548,46.7,37.6,38.6,30.4,18.5,20.6,2,1,5,0,0,1,0,1,0,_1142,mixed,19.0,2.0,0,1
je312144,179,16,69,126,1,163,70,20320,45.2,37.9,25.3,13.7,19.0,14.4,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,1
je312931,179,24,69,126,2,163,0,20320,45.2,37.9,25.3,13.7,19.0,14.4,1,2,1,0,0,0,1,0,0,mixed,_1140,45.0,1.0,0,1
je313919,147,8,9,33,1,121,26,15347,10.7,10.1,18.7,35.5,14.5,17.7,1,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,1
je316119,180,12,49,126,1,264,100,18928,31.1,25.0,28.3,17.9,17.3,15.1,0,1,2,0,0,0,0,1,0,_1142,mixed,40.0,1.0,0,0
je316488,142,16,244,88,1,93,0,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,1,1,0,0,0,0,0,1,_1142,_1140,45.0,2.0,0,0
je318011,180,17,90,126,1,264,140,17213,49.7,44.6,25.6,17.9,18.9,18.2,0,1,2,0,0,0,0,1,0,_1142,mixed,25.0,4.0,0,0
je320647,165,11,25,41,1,60,0,15467,11.7,11.7,27.2,44.3,13.0,16.5,0,1,1,0,0,0,0,0,0,_1142,_1140,35.0,1.0,0,0
je320985,174,24,244,196,2,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,1,1,0,0,0,0,1,1,_1142,_1140,,1.0,0,0
je321736,295,10,67,100,1,75,27,13596,38.4,37.1,39.7,26.2,16.4,19.4,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,3.0,0,1
je322634,43,9,26,26,1,28,10,23714,7.7,5.2,22.7,18.1,7.5,16.4,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,2.0,0,0
je322686,142,8,50,27,1,37,53,15246,7.0,5.5,18.6,37.0,11.5,20.0,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,4.0,0,0
je322721,142,20,56,90,1,145,30,16228,43.9,46.5,24.3,22.6,17.0,15.3,1,3,1,0,0,0,1,1,0,mixed,_1140,35.0,1.3333333333333333,0,1
je322863,58,2,37,43,1,8,0,39596,8.5,6.6,15.7,13.4,6.0,18.8,1,1,1,0,0,0,0,0,1,_1142,_1140,35.0,1.0,0,1
je323744,295,25,99,196,4,470,234,10951,40.0,36.0,40.3,26.2,25.2,20.1,0,1,2,0,0,0,0,1,0,_1142,mixed,25.0,1.0,0,0
je325241,142,14,13,26,1,93,0,15411,12.7,11.8,19.1,41.9,12.9,20.3,1,1,1,0,0,1,0,0,0,_1142,_1140,10.0,3.0,0,1
je326205,142,19,75,90,1,145,15,17974,40.9,37.7,19.5,17.4,17.8,14.3,0,1,1,0,0,0,0,1,1,_1142,_1140,,4.0,0,0
je326540,179,15,80,107,1,161,46,16022,37.6,32.6,24.5,19.5,24.2,15.1,1,1,1,0,0,0,0,1,0,_1142,_1140,55.0,2.0,0,1
je328724,295,12,99,196,1,470,234,10951,40.0,36.0,40.3,26.2,25.2,20.1,0,1,2,0,0,0,0,1,0,_1142,mixed,10.0,1.0,0,0
je328831,58,15,115,43,1,178,150,13391,29.0,22.7,32.6,36.8,12.3,19.2,1,1,1,0,0,0,0,1,1,_1142,_1140,35.0,2.0,0,1
je329814,295,25,99,196,3,235,117,10951,40.0,36.0,40.3,26.2,25.2,20.1,0,1,1,0,0,0,0,1,1,_1142,_1140,25.0,2.0,0,0
je329873,150,23,80,118,1,152,18,14405,22.4,19.4,22.2,31.6,11.9,20.1,1,2,1,0,0,0,1,1,1,mixed,_1140,25.0,3.5,0,1
je330055,76,5,80,84,1,966,0,16022,37.6,32.6,24.5,19.5,24.2,15.1,1,1,6,0,0,0,0,0,0,_1142,mixed,40.0,3.0,0,1
hx171517,147,14,16,76,1,121,0,28977,19.5,24.5,12.0,11.2,17.2,10.0,1,1,1,0,0,0,0,0,0,_1142,_1140,45.0,2.0,0,1
je356509,106,6,7,45,2,46,0,19312,18.9,12.6,38.1,17.6,26.6,17.5,1,1,1,0,0,1,0,0,0,_1142,_1140,10.0,2.0,0,1
je334069,147,11,18,94,1,121,26,15506,41.3,35.1,24.5,21.9,11.8,15.8,0,2,1,0,0,0,1,1,0,mixed,_1140,25.0,2.0,0,0
je339848,43,6,26,26,1,28,0,23714,7.7,5.2,22.7,18.1,7.5,16.4,1,1,1,0,0,0,0,0,1,_1142,_1140,25.0,1.0,0,1
je340026,106,7,21,45,1,45,26,23098,13.6,9.1,26.1,16.9,16.7,10.3,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,0
je340021,142,26,27,90,2,32,32,8535,33.0,32.8,61.4,24.6,26.4,12.5,1,1,1,0,0,1,0,1,0,_1142,_1140,10.0,1.0,0,1
je341996,72,3,37,27,1,39,0,39596,8.5,6.6,15.7,13.4,6.0,18.8,0,1,1,0,0,0,0,0,1,_1142,_1140,10.0,1.0,0,0
je343566,295,14,43,196,1,75,27,41488,12.7,9.3,21.6,11.2,10.7,18.2,1,1,1,0,0,0,0,1,0,_1142,_1140,25.0,2.0,0,1
je344822,52,8,16,87,3,45,0,60593,4.8,6.6,11.1,7.1,5.7,21.4,0,1,1,0,0,0,0,0,0,_1142,_1140,45.0,1.0,0,0
je345334,165,15,83,69,1,139,84,12524,26.6,24.6,30.6,42.4,17.4,21.4,1,1,1,0,0,1,0,1,1,_1142,_1140,10.0,1.0,0,1
je346521,295,18,99,196,3,235,117,10951,40.0,36.0,40.3,26.2,25.2,20.1,0,1,1,0,0,0,0,1,0,_1142,_1140,35.0,2.0,0,0
je346953,213,29,104,118,2,151,101,11993,45.1,44.9,42.2,29.4,21.3,20.0,0,1,1,0,0,0,0,1,0,_1142,_1140,25.0,2.0,0,0
je348373,36,5,2,8,1,26,0,51615,1.0,1.0,7.1,5.4,4.5,22.4,0,1,1,0,0,0,0,0,1,_1142,_1140,25.0,3.0,0,0
je348427,295,19,115,112,1,178,150,13391,29.0,22.7,32.6,36.8,12.3,19.2,0,1,1,0,0,0,0,1,1,_1142,_1140,25.0,1.0,0,0
je354705,48,10,44,37,1,19,0,87163,3.7,3.2,13.4,3.4,5.2,10.7,0,1,1,0,0,0,0,0,1,_1142,_1140,35.0,2.0,0,0
je354838,147,24,101,94,1,117,103,18366,33.4,30.0,31.5,14.9,17.7,15.7,1,1,1,1,0,0,0,1,0,_1142,_1140,55.0,4.0,0,1
je357713,295,29,99,156,1,235,117,10951,40.0,36.0,40.3,26.2,25.2,20.1,0,1,1,1,0,0,0,1,0,_1142,_1140,45.0,4.0,0,0
je358450,174,24,244,196,1,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,1,1,1,0,0,0,0,1,0,_1142,_1140,35.0,1.0,0,1
je359713,213,29,104,118,2,151,101,11993,45.1,44.9,42.2,29.4,21.3,20.0,0,2,1,0,0,0,1,1,0,mixed,_1140,35.0,1.5,0,0
je361812,52,2,22,37,1,1,0,67699,0.7,4.0,11.1,3.4,4.2,9.4,0,1,1,0,0,0,0,0,0,_1142,_1140,35.0,4.0,0,0
je362091,150,4,12,15,1,324,225,15898,10.7,8.8,15.3,33.4,7.8,18.8,0,1,3,1,0,0,0,1,1,_1142,mixed,25.0,3.0,0,0
je362606,147,12,101,76,1,117,0,18366,33.4,30.0,31.5,14.9,17.7,15.7,1,1,1,0,0,0,0,0,0,_1142,_1140,25.0,3.0,0,1
je362834,213,12,104,126,2,151,101,11993,45.1,44.9,42.2,29.4,21.3,20.0,0,1,1,0,0,0,0,1,0,_1142,_1140,55.0,2.0,0,0
je363226,295,12,99,196,1,235,117,10951,40.0,36.0,40.3,26.2,25.2,20.1,1,1,1,0,0,0,0,1,0,_1142,_1140,55.0,1.0,0,1
je366623,153,15,120,156,1,370,170,12548,46.7,37.6,38.6,30.4,18.5,20.6,0,1,2,0,0,0,0,1,0,_1142,mixed,30.0,1.0,0,0
je367342,142,19,75,90,1,145,15,17974,40.9,37.7,19.5,17.4,17.8,14.3,0,1,1,1,0,0,0,1,0,_1142,_1140,10.0,1.0,0,0
je369507,147,12,55,76,1,121,0,15393,36.9,33.7,28.0,28.2,17.7,18.1,1,1,1,1,0,1,0,0,0,_1142,_1140,10.0,1.0,0,1
je369774,179,12,75,84,1,161,0,17974,40.9,37.7,19.5,17.4,17.8,14.3,0,1,1,1,0,0,0,0,0,_1142,_1140,10.0,1.0,0,0
je376264,174,12,244,112,1,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,1,1,1,0,0,0,0,1,0,_1142,_1140,25.0,1.0,0,1
je376499,52,4,43,24,1,17,0,41488,12.7,9.3,21.6,11.2,10.7,18.2,1,1,1,0,0,0,0,0,0,_1142,_1140,25.0,3.0,0,1
je376637,58,4,26,22,1,43,0,29026,8.6,10.2,17.2,18.5,7.5,18.2,1,1,1,0,0,0,0,0,0,_1142,_1140,25.0,2.0,0,1
je377840,48,10,44,37,1,19,0,87163,3.7,3.2,13.4,3.4,5.2,10.7,0,1,1,0,0,0,0,0,1,_1142,_1140,45.0,1.0,0,0
je381609,147,24,101,94,1,117,103,18366,33.4,30.0,31.5,14.9,17.7,15.7,1,1,1,1,0,0,0,1,0,_1142,_1140,35.0,2.0,0,1
je383774,142,13,56,90,1,145,0,16228,43.9,46.5,24.3,22.6,17.0,15.3,0,1,1,1,0,0,0,0,0,_1142,_1140,55.0,2.0,0,0
je383961,174,25,244,112,1,215,189,15920,34.4,28.5,27.0,25.0,21.0,18.0,0,2,1,1,0,0,1,1,1,mixed,_1140,65.0,1.5,0,0
je385492,360,26,180,136,6,326,0,17213,49.7,44.6,25.6,17.9,18.9,18.2,2,1,2,0,0,0,0,0,0,_1142,mixed,35.0,1.0,0,1
je386308,180,8,101,68,1,351,0,18366,33.4,30.0,31.5,14.9,17.7,15.7,1,1,3,0,0,1,0,0,0,_1142,mixed,18.333333333333332,3.0,0,1
je388504,179,17,80,107,1,161,0,16022,37.6,32.6,24.5,19.5,24.2,15.1,1,1,1,0,0,0,0,0,0,_1142,_1140,35.0,2.0,0,1
